"","Isogroup","Gene","LFC","Padj"
"12211","isogroupOFAVBQ_DN210258_c1_g1","Golgi resident protein GCP60 OS=Mus musculus OX=10090 GN=Acbd3 PE=1 SV=3 E(blastx)=3e-48",0.126664324008673,0.49222404576757
"12212","isogroupOFAVBQ_DN210259_c2_g2",NA,-0.41730605364144,0.506501331838016
"12213","isogroupOFAVBQ_DN210261_c3_g2","GTP-binding protein YPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPT6 PE=1 SV=1 E(blastx)=3e-10",-0.566729210010138,NA
"12214","isogroupOFAVBQ_DN210262_c5_g1",NA,0.0557865960745854,0.967137140334825
"12215","isogroupOFAVBQ_DN210267_c1_g2",NA,-0.385010624767118,NA
"12216","isogroupOFAVBQ_DN210267_c2_g1","Adenosine receptor A3 OS=Homo sapiens OX=9606 GN=ADORA3 PE=1 SV=1 E(blastx)=2e-08",0.258955764819368,0.694428216640925
"12217","isogroupOFAVBQ_DN210267_c4_g1","Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1 E(blastx)=1e-96",0.133283400860998,0.907066413685393
"12218","isogroupOFAVBQ_DN210269_c4_g1",NA,0.714326359146973,NA
"12219","isogroupOFAVBQ_DN210270_c2_g2","Nuclear factor NF-kappa-B p105 subunit OS=Gallus gallus OX=9031 GN=NFKB1 PE=2 SV=2 E(blastx)=4e-16",0.369100160780672,0.0249459254143009
"12220","isogroupOFAVBQ_DN210271_c4_g2","U4/U6 small nuclear ribonucleoprotein PRP4-like protein OS=Arabidopsis thaliana OX=3702 GN=LIS PE=2 SV=1 E(blastx)=3e-100",-0.358638001086934,0.00473125894097634
"12221","isogroupOFAVBQ_DN210272_c1_g1","Band 4.1-like protein 4 OS=Danio rerio OX=7955 GN=epb41l4a PE=2 SV=1 E(blastx)=1e-93",-0.109551359746648,0.808225252077074
"12222","isogroupOFAVBQ_DN210272_c1_g4",NA,-1.16464139687424,0.0381221820086103
"12223","isogroupOFAVBQ_DN210272_c1_g5","Band 4.1-like protein 5 OS=Bos taurus OX=9913 GN=EPB41L5 PE=1 SV=1 E(blastx)=1e-05",-0.0375960445437023,0.978268269933779
"12224","isogroupOFAVBQ_DN210274_c0_g2","Male-specific lethal 1 homolog OS=Mus musculus OX=10090 GN=Msl1 PE=1 SV=1 E(blastx)=2e-16",0.407629642743752,0.337830617465956
"12225","isogroupOFAVBQ_DN210275_c0_g3",NA,-0.227026213993623,0.795248021666355
"12226","isogroupOFAVBQ_DN210276_c1_g1","Reticulon-4 OS=Mus musculus OX=10090 GN=Rtn4 PE=1 SV=2 E(blastx)=2e-47",0.00889306365623205,0.97816217539242
"12227","isogroupOFAVBQ_DN210278_c1_g1",NA,0.329417555876224,NA
"12228","isogroupOFAVBQ_DN210280_c3_g1",NA,-0.43475200786724,NA
"12229","isogroupOFAVBQ_DN210282_c2_g1","Twitchin OS=Caenorhabditis elegans OX=6239 GN=unc-22 PE=1 SV=3 E(blastx)=2e-05",0.0882287931243627,0.928193878190391
"12230","isogroupOFAVBQ_DN210284_c0_g1","Inositol polyphosphate 1-phosphatase OS=Mus musculus OX=10090 GN=Inpp1 PE=1 SV=2 E(blastx)=6e-66",0.302222646837952,0.589303875469748
"12231","isogroupOFAVBQ_DN210286_c5_g1","rRNA methyltransferase 2, mitochondrial OS=Homo sapiens OX=9606 GN=MRM2 PE=1 SV=1 E(blastx)=9e-33",0.0606160445487918,0.923377063493391
"12232","isogroupOFAVBQ_DN210287_c6_g1",NA,0.391792200847278,0.0414188876462288
"12233","isogroupOFAVBQ_DN210289_c5_g1",NA,-0.132242750741805,NA
"12234","isogroupOFAVBQ_DN210289_c6_g2","Metallo-beta-lactamase domain-containing protein 1 OS=Xenopus laevis OX=8355 GN=mblac1 PE=2 SV=2 E(blastx)=1e-52",-0.28167512643702,0.670719567948582
"12235","isogroupOFAVBQ_DN210290_c0_g1",NA,0.0435888921443729,0.935072771580797
"12236","isogroupOFAVBQ_DN210291_c1_g1","UDP-galactose transporter senju OS=Drosophila melanogaster OX=7227 GN=senju PE=1 SV=2 E(blastx)=1e-15",-0.132949878611161,0.892259277882729
"12237","isogroupOFAVBQ_DN210293_c6_g1",NA,0.243567834369702,NA
"12238","isogroupOFAVBQ_DN210294_c4_g1",NA,-0.898946605781446,0.0845023905000636
"12239","isogroupOFAVBQ_DN210294_c5_g1","Histone H1-delta OS=Strongylocentrotus purpuratus OX=7668 PE=3 SV=1 E(blastx)=3e-10",0.268127289299934,0.453475336634445
"12240","isogroupOFAVBQ_DN210296_c0_g1","Optineurin OS=Danio rerio OX=7955 GN=optn PE=2 SV=2 E(blastx)=2e-15",0.304526645801333,0.212981053775759
"12241","isogroupOFAVBQ_DN210297_c3_g1",NA,0.0224209084780157,NA
"12242","isogroupOFAVBQ_DN210298_c0_g1","OTU domain-containing protein 4 OS=Mus musculus OX=10090 GN=Otud4 PE=1 SV=1 E(blastx)=2e-72",-0.0251508880369264,0.921980814267132
"12243","isogroupOFAVBQ_DN210300_c3_g2","RuvB-like 2 OS=Mus musculus OX=10090 GN=Ruvbl2 PE=1 SV=3 E(blastx)=3e-30",-0.388817372203284,0.292806984529337
"12244","isogroupOFAVBQ_DN210300_c3_g3","RuvB-like 2 OS=Danio rerio OX=7955 GN=ruvbl2 PE=1 SV=1 E(blastx)=2e-174",-0.0990129929192453,0.687438398043182
"12245","isogroupOFAVBQ_DN210300_c4_g1",NA,0.662489908498552,0.302895395368156
"12246","isogroupOFAVBQ_DN210301_c1_g3",NA,-0.163239607471512,NA
"12247","isogroupOFAVBQ_DN210301_c2_g1",NA,0.261032645948114,0.217137947336582
"12248","isogroupOFAVBQ_DN210302_c1_g2",NA,-0.218872738359875,NA
"12249","isogroupOFAVBQ_DN210302_c2_g3","Activin receptor type-1 OS=Gallus gallus OX=9031 GN=ACVR1 PE=2 SV=1 E(blastx)=4e-76",-0.0917068904936145,0.914419348441319
"12250","isogroupOFAVBQ_DN210303_c0_g4",NA,-0.269967134102269,0.789206827392172
"12251","isogroupOFAVBQ_DN210304_c0_g1",NA,-0.360094833253093,0.580232227853061
"12252","isogroupOFAVBQ_DN210306_c0_g1","Mitochondrial thiamine pyrophosphate carrier OS=Homo sapiens OX=9606 GN=SLC25A19 PE=1 SV=1 E(blastx)=3e-92",-0.23031539219349,NA
"12253","isogroupOFAVBQ_DN210306_c0_g2","Protein C10 OS=Homo sapiens OX=9606 GN=C12orf57 PE=1 SV=1 E(blastx)=1e-21",-0.424717718259243,0.294014513767611
"12254","isogroupOFAVBQ_DN210309_c0_g1",NA,0.915282320467893,0.67210771646901
"12255","isogroupOFAVBQ_DN210309_c0_g2",NA,0.271828698957805,NA
"12256","isogroupOFAVBQ_DN210310_c0_g1","E3 ubiquitin-protein ligase MARCHF5 OS=Danio rerio OX=7955 GN=marchf5 PE=2 SV=1 E(blastx)=4e-07",-0.12617688752827,0.913724512283675
"12257","isogroupOFAVBQ_DN210311_c4_g2","H2.0-like homeobox protein OS=Mus musculus OX=10090 GN=Hlx PE=2 SV=1 E(blastx)=6e-20",0.59838813054147,NA
"12258","isogroupOFAVBQ_DN210312_c0_g2","Protein sidekick-1 OS=Gallus gallus OX=9031 GN=SDK1 PE=1 SV=1 E(blastx)=7e-19",-0.0336711266197362,NA
"12259","isogroupOFAVBQ_DN210313_c0_g2","AF4/FMR2 family member 3 OS=Homo sapiens OX=9606 GN=AFF3 PE=1 SV=3 E(blastx)=1e-12",0.246056812934924,0.096915453304758
"12260","isogroupOFAVBQ_DN210314_c0_g1","TIP41-like protein OS=Xenopus laevis OX=8355 GN=tiprl PE=2 SV=1 E(blastx)=2e-57",-0.127943694432691,0.734597081469245
"12261","isogroupOFAVBQ_DN210315_c2_g2",NA,0.613942797772127,0.509569911585774
"12262","isogroupOFAVBQ_DN210316_c4_g2",NA,0.129590032822176,0.907385976841877
"12263","isogroupOFAVBQ_DN210321_c3_g1",NA,1.17166513442433,NA
"12264","isogroupOFAVBQ_DN210323_c0_g1",NA,-0.189689372117017,0.550219595650928
"12265","isogroupOFAVBQ_DN210324_c0_g1",NA,0.0673457964122056,0.841320062167349
"12266","isogroupOFAVBQ_DN210325_c5_g2",NA,-0.410821679167845,0.536807030947213
"12267","isogroupOFAVBQ_DN210327_c0_g2","Monocarboxylate transporter 10 OS=Danio rerio OX=7955 GN=slc16a10 PE=2 SV=1 E(blastx)=1e-48",-0.189272385199403,0.302178946465908
"12268","isogroupOFAVBQ_DN210327_c0_g3","Monocarboxylate transporter 10 OS=Rattus norvegicus OX=10116 GN=Slc16a10 PE=1 SV=1 E(blastx)=8e-05",0.463544388797476,NA
"12269","isogroupOFAVBQ_DN210328_c1_g2",NA,0.0958461932244952,0.920976550571495
"12270","isogroupOFAVBQ_DN210329_c2_g2",NA,-0.348082285181223,0.38783112004358
"12271","isogroupOFAVBQ_DN210329_c2_g4",NA,-0.317139891867651,0.716596633421125
"12272","isogroupOFAVBQ_DN210330_c0_g1",NA,0.0772975206457065,0.802989127475624
"12273","isogroupOFAVBQ_DN210330_c0_g4","Transmembrane protein 187 OS=Bos taurus OX=9913 GN=TMEM187 PE=2 SV=1 E(blastx)=7e-55",-0.396096492097754,0.542393655580091
"12274","isogroupOFAVBQ_DN210333_c4_g1","Hematopoietic prostaglandin D synthase OS=Gallus gallus OX=9031 GN=HPGDS PE=1 SV=3 E(blastx)=1e-31",-0.404788058488948,0.0310282272664849
"12275","isogroupOFAVBQ_DN210336_c1_g2","Nuclear export mediator factor NEMF homolog OS=Drosophila melanogaster OX=7227 GN=Clbn PE=1 SV=2 E(blastx)=2e-132",0.0576373352994698,0.861145578036115
"12276","isogroupOFAVBQ_DN210337_c0_g1","Peroxisomal membrane protein PEX14 OS=Mus musculus OX=10090 GN=Pex14 PE=1 SV=1 E(blastx)=1e-42",-0.132012998790298,0.669996340307977
"12277","isogroupOFAVBQ_DN210337_c0_g4","Leucine-rich repeat-containing protein 34 OS=Mus musculus OX=10090 GN=Lrrc34 PE=1 SV=1 E(blastx)=2e-88",-0.10374499717589,0.838345361597983
"12278","isogroupOFAVBQ_DN210339_c1_g2","Craniofacial development protein 2 OS=Bos taurus OX=9913 GN=CFDP2 PE=1 SV=2 E(blastx)=3e-20",-0.347200639984731,0.494930185806756
"12279","isogroupOFAVBQ_DN210339_c2_g1","Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens OX=9606 GN=UBFD1 PE=1 SV=2 E(blastx)=2e-62",0.114218880835069,0.691827199006837
"12280","isogroupOFAVBQ_DN210340_c2_g4",NA,-0.0546797546132051,0.937882745718898
"12281","isogroupOFAVBQ_DN210340_c2_g6",NA,-0.123770590560174,0.87706034160674
"12282","isogroupOFAVBQ_DN210340_c2_g7",NA,0.202254904309265,NA
"12283","isogroupOFAVBQ_DN210341_c0_g1","Ectonucleotide pyrophosphatase/phosphodiesterase family member 5 OS=Rattus norvegicus OX=10116 GN=Enpp5 PE=1 SV=2 E(blastx)=6e-119",0.510135339594309,0.470365609308373
"12284","isogroupOFAVBQ_DN210341_c1_g1","Mediator of RNA polymerase II transcription subunit 26 OS=Mus musculus OX=10090 GN=Med26 PE=1 SV=1 E(blastx)=6e-20",-0.1223245289577,0.478395257695071
"12285","isogroupOFAVBQ_DN210342_c9_g1",NA,-0.638815128494992,NA
"12286","isogroupOFAVBQ_DN210347_c1_g2","Protein SHQ1 homolog OS=Mus musculus OX=10090 GN=Shq1 PE=1 SV=2 E(blastx)=4e-45",0.159730328509682,0.698128447801864
"12287","isogroupOFAVBQ_DN210348_c2_g1","Acyl-protein thioesterase 2 OS=Homo sapiens OX=9606 GN=LYPLA2 PE=1 SV=1 E(blastx)=8e-28",0.0904166905110378,0.617050455920335
"12288","isogroupOFAVBQ_DN210352_c1_g2",NA,-0.384440614507842,NA
"12289","isogroupOFAVBQ_DN210352_c2_g1","Zinc finger protein 3 OS=Homo sapiens OX=9606 GN=ZNF3 PE=1 SV=3 E(blastx)=2e-82",-0.511401781451743,NA
"12290","isogroupOFAVBQ_DN210353_c2_g2",NA,0.471169786359057,NA
"12291","isogroupOFAVBQ_DN210353_c3_g2","Transport and Golgi organization 2 homolog OS=Mus musculus OX=10090 GN=Tango2 PE=1 SV=1 E(blastx)=6e-64",0.154676171866178,0.706773250137276
"12292","isogroupOFAVBQ_DN210353_c3_g3","Transport and Golgi organization 2 homolog OS=Mus musculus OX=10090 GN=Tango2 PE=1 SV=1 E(blastx)=2e-07",-0.373201951986351,0.717895419642379
"12293","isogroupOFAVBQ_DN210355_c7_g2","Syntaxin-16 OS=Homo sapiens OX=9606 GN=STX16 PE=1 SV=3 E(blastx)=3e-80",-0.0443234184943117,0.853642960045435
"12294","isogroupOFAVBQ_DN210355_c7_g3","Syntaxin-16 OS=Homo sapiens OX=9606 GN=STX16 PE=1 SV=3 E(blastx)=2e-09",-0.448963745731945,0.581333667944352
"12295","isogroupOFAVBQ_DN210358_c3_g1",NA,-0.48182583910292,0.523550743530962
"12296","isogroupOFAVBQ_DN210359_c0_g1","PACRG-like protein OS=Homo sapiens OX=9606 GN=PACRGL PE=1 SV=2 E(blastx)=8e-05",0.167401309584951,0.838954750995902
"12297","isogroupOFAVBQ_DN210359_c0_g2",NA,-0.349101537418894,0.361511630228839
"12298","isogroupOFAVBQ_DN210361_c0_g1",NA,-0.0455983096971905,NA
"12299","isogroupOFAVBQ_DN210361_c2_g1","Dynein assembly factor 3, axonemal OS=Xenopus tropicalis OX=8364 GN=dnaaf3 PE=3 SV=2 E(blastx)=1e-96",0.0247259160618072,0.954806717032875
"12300","isogroupOFAVBQ_DN210362_c1_g1",NA,0.125390616416526,0.756906192148454
"12301","isogroupOFAVBQ_DN210363_c0_g1","Ribonuclease P protein subunit p21 OS=Homo sapiens OX=9606 GN=RPP21 PE=1 SV=1 E(blastx)=8e-08",-0.198817574583379,0.789644034505862
"12302","isogroupOFAVBQ_DN210365_c1_g4",NA,0.781412350638956,NA
"12303","isogroupOFAVBQ_DN210365_c2_g1","C-Jun-amino-terminal kinase-interacting protein 1 OS=Homo sapiens OX=9606 GN=MAPK8IP1 PE=1 SV=1 E(blastx)=5e-26",-0.150658785153726,0.537941037644805
"12304","isogroupOFAVBQ_DN210365_c3_g3","RecQ-mediated genome instability protein 1 OS=Homo sapiens OX=9606 GN=RMI1 PE=1 SV=3 E(blastx)=1e-06",-0.632259082916261,NA
"12305","isogroupOFAVBQ_DN210369_c3_g1",NA,-0.0844461383124315,0.899480390314577
"12306","isogroupOFAVBQ_DN210371_c2_g2",NA,-0.0822611820768331,0.838345361597983
"12307","isogroupOFAVBQ_DN210371_c3_g2",NA,-0.265336019016199,NA
"12308","isogroupOFAVBQ_DN210373_c3_g3","Tolloid-like protein 1 OS=Xenopus laevis OX=8355 GN=tll1 PE=1 SV=1 E(blastx)=1e-17",0.174286350701023,0.473291621882288
"12309","isogroupOFAVBQ_DN210373_c3_g4",NA,-0.472083584933158,NA
"12310","isogroupOFAVBQ_DN210374_c0_g1","Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1 E(blastx)=8e-88",-0.196419256523303,0.508260491877312
"12311","isogroupOFAVBQ_DN210374_c0_g2","Receptor-type tyrosine-protein phosphatase F OS=Bos taurus OX=9913 GN=PTPRF PE=2 SV=1 E(blastx)=2e-73",-0.130639843964982,NA
"12312","isogroupOFAVBQ_DN210375_c7_g1","Transmembrane protein 79 OS=Homo sapiens OX=9606 GN=TMEM79 PE=1 SV=1 E(blastx)=2e-10",0.842533474345898,0.38566070917718
"12313","isogroupOFAVBQ_DN210376_c1_g1",NA,0.655995741572552,0.435940577776305
"12314","isogroupOFAVBQ_DN210377_c2_g1","Nuclear pore glycoprotein p62 OS=Homo sapiens OX=9606 GN=NUP62 PE=1 SV=3 E(blastx)=2e-77",-0.0115614082483958,0.973889055563251
"12315","isogroupOFAVBQ_DN210378_c1_g1",NA,0.487836130863005,0.536037949481742
"12316","isogroupOFAVBQ_DN210379_c0_g1",NA,-0.00661031329730676,0.997732030461622
"12317","isogroupOFAVBQ_DN210381_c2_g1",NA,0.374139646052003,0.369766418101971
"12318","isogroupOFAVBQ_DN210383_c4_g1",NA,0.0506881695353043,0.937917594742516
"12319","isogroupOFAVBQ_DN210385_c1_g1","Dynein assembly factor 6, axonemal OS=Homo sapiens OX=9606 GN=DNAAF6 PE=1 SV=1 E(blastx)=4e-35",0.107894987698547,0.819571180143866
"12320","isogroupOFAVBQ_DN210386_c5_g1","Profilin-4 OS=Homo sapiens OX=9606 GN=PFN4 PE=1 SV=1 E(blastx)=7e-22",0.0957816957924994,0.770934147380348
"12321","isogroupOFAVBQ_DN210387_c10_g1",NA,0.160822875263035,0.868673656822713
"12322","isogroupOFAVBQ_DN210387_c2_g1",NA,-0.58272909596982,NA
"12323","isogroupOFAVBQ_DN210388_c2_g2","Vacuolar protein sorting-associated protein 33A OS=Drosophila melanogaster OX=7227 GN=car PE=1 SV=1 E(blastx)=5e-138",-0.613788382080758,0.335459041356506
"12324","isogroupOFAVBQ_DN210389_c1_g1",NA,0.284485167469582,0.792720346560286
"12325","isogroupOFAVBQ_DN210391_c3_g1","Ceramide kinase-like protein OS=Homo sapiens OX=9606 GN=CERKL PE=1 SV=1 E(blastx)=3e-20",0.170669120699968,0.666182030778369
"12326","isogroupOFAVBQ_DN210391_c3_g3",NA,0.179102580833999,NA
"12327","isogroupOFAVBQ_DN210394_c0_g4",NA,0.372746572102551,0.484751396490839
"12328","isogroupOFAVBQ_DN210396_c0_g1","Latent-transforming growth factor beta-binding protein 4 OS=Mus musculus OX=10090 GN=Ltbp4 PE=1 SV=2 E(blastx)=1e-76",-0.421735983265467,0.569231150947284
"12329","isogroupOFAVBQ_DN210397_c1_g1","Golgi apparatus protein 1 OS=Rattus norvegicus OX=10116 GN=Glg1 PE=1 SV=1 E(blastx)=2e-49",-0.123277109027095,0.819115685326302
"12330","isogroupOFAVBQ_DN210399_c3_g2","N(6)-adenine-specific methyltransferase METTL4 OS=Homo sapiens OX=9606 GN=METTL4 PE=1 SV=3 E(blastx)=3e-47",-0.298609316548766,0.434619771751925
"12331","isogroupOFAVBQ_DN210400_c2_g2",NA,-0.343716335213629,0.53048385649802
"12332","isogroupOFAVBQ_DN210402_c1_g1","Protein lifeguard 2 OS=Bos taurus OX=9913 GN=FAIM2 PE=2 SV=1 E(blastx)=2e-36",-0.0369447633810678,0.947994410662834
"12333","isogroupOFAVBQ_DN210405_c3_g1","G-protein coupled receptor 157 OS=Homo sapiens OX=9606 GN=GPR157 PE=2 SV=2 E(blastx)=2e-38",0.0819764202686798,0.94601630928122
"12334","isogroupOFAVBQ_DN210406_c2_g1",NA,-0.182470066486181,0.53708879120787
"12335","isogroupOFAVBQ_DN210408_c4_g1",NA,0.554778135552601,NA
"12336","isogroupOFAVBQ_DN210408_c5_g1",NA,0.220600026577947,NA
"12337","isogroupOFAVBQ_DN210408_c6_g2",NA,-0.167129190562312,0.806304046292134
"12338","isogroupOFAVBQ_DN210410_c1_g1",NA,-0.184359601370658,0.505844092703498
"12339","isogroupOFAVBQ_DN210415_c1_g5","Ectonucleotide pyrophosphatase/phosphodiesterase family member 5 OS=Homo sapiens OX=9606 GN=ENPP5 PE=1 SV=1 E(blastx)=5e-87",0.0130230537301009,0.975043241166319
"12340","isogroupOFAVBQ_DN210415_c1_g6",NA,1.21102931793348,NA
"12341","isogroupOFAVBQ_DN210416_c3_g2",NA,-0.32153473829736,0.347358269127306
"12342","isogroupOFAVBQ_DN210417_c0_g3",NA,0.0513134858915211,0.938834806754994
"12343","isogroupOFAVBQ_DN210417_c1_g1","Soluble calcium-activated nucleotidase 1 OS=Rattus norvegicus OX=10116 GN=Cant1 PE=1 SV=1 E(blastx)=6e-130",-0.094547105124605,0.815083402482431
"12344","isogroupOFAVBQ_DN210418_c0_g2",NA,-0.0190964058609869,0.9874901682302
"12345","isogroupOFAVBQ_DN210420_c1_g2",NA,0.408797509314698,NA
"12346","isogroupOFAVBQ_DN210420_c1_g4","ATP-dependent DNA helicase DDX11 OS=Mus musculus OX=10090 GN=Ddx11 PE=1 SV=2 E(blastx)=1e-14",-0.435943108570243,0.609909206218052
"12347","isogroupOFAVBQ_DN210421_c0_g2","LysM and putative peptidoglycan-binding domain-containing protein 2 OS=Xenopus laevis OX=8355 GN=lysmd2 PE=2 SV=2 E(blastx)=8e-14",-0.0487311087428399,0.863382850944071
"12348","isogroupOFAVBQ_DN210424_c0_g1",NA,-0.198571463243698,NA
"12349","isogroupOFAVBQ_DN210424_c3_g1","CUE domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CUEDC2 PE=1 SV=1 E(blastx)=1e-20",-0.0384681050533231,0.967137140334825
"12350","isogroupOFAVBQ_DN210425_c0_g2",NA,-0.0971377740419945,0.813607100073651
"12351","isogroupOFAVBQ_DN210426_c0_g1",NA,0.443490751854921,0.416797974573547
"12352","isogroupOFAVBQ_DN210426_c0_g2","tRNA-cytidine(32) 2-sulfurtransferase OS=Aliivibrio salmonicida (strain LFI1238) OX=316275 GN=ttcA PE=3 SV=1 E(blastx)=3e-42",-0.0447414510154721,0.913420054398202
"12353","isogroupOFAVBQ_DN210426_c0_g3",NA,-0.359109024527826,NA
"12354","isogroupOFAVBQ_DN210427_c2_g3","Amiloride-sensitive sodium channel subunit beta OS=Oryctolagus cuniculus OX=9986 GN=SCNN1B PE=2 SV=1 E(blastx)=4e-15",0.259767453101478,0.778301278922371
"12355","isogroupOFAVBQ_DN210427_c3_g1",NA,-0.216792720882374,0.750736394888013
"12356","isogroupOFAVBQ_DN210428_c6_g1",NA,-0.404869029189628,0.106484798364527
"12357","isogroupOFAVBQ_DN210430_c4_g2",NA,-0.181635909143504,0.820870026439334
"12358","isogroupOFAVBQ_DN210430_c6_g1",NA,0.0710424691430259,NA
"12359","isogroupOFAVBQ_DN210430_c7_g1","Low affinity immunoglobulin epsilon Fc receptor OS=Mus musculus OX=10090 GN=Fcer2 PE=1 SV=1 E(blastx)=2e-16",0.038850126318615,0.918528755738003
"12360","isogroupOFAVBQ_DN210432_c3_g1","Retrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1 E(blastx)=4e-21",-0.200119251949022,0.870524479691983
"12361","isogroupOFAVBQ_DN210432_c7_g1","Transposon Tf2-9 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-9 PE=3 SV=1 E(blastx)=1e-11",-0.248798314654167,0.743119232349925
"12362","isogroupOFAVBQ_DN210434_c0_g1","5-hydroxytryptamine receptor 2C OS=Rattus norvegicus OX=10116 GN=Htr2c PE=1 SV=1 E(blastx)=8e-19",-0.197188369334601,0.841320062167349
"12363","isogroupOFAVBQ_DN210436_c2_g1","Beta-1 adrenergic receptor OS=Xenopus laevis OX=8355 GN=adrb1 PE=2 SV=1 E(blastx)=8e-35",-0.201307356323695,0.772353013952738
"12364","isogroupOFAVBQ_DN210436_c6_g1","Ectonucleoside triphosphate diphosphohydrolase 1 OS=Homo sapiens OX=9606 GN=ENTPD1 PE=1 SV=1 E(blastx)=2e-31",0.298276666937172,0.804807928786679
"12365","isogroupOFAVBQ_DN210437_c0_g3",NA,0.0529373568535567,0.965939534230593
"12366","isogroupOFAVBQ_DN210437_c0_g5",NA,-0.129390748051939,0.864002539029077
"12367","isogroupOFAVBQ_DN210438_c2_g1",NA,0.404107984061686,0.607800189755011
"12368","isogroupOFAVBQ_DN210438_c2_g4",NA,-0.0527954361632602,0.902842047438791
"12369","isogroupOFAVBQ_DN210438_c2_g7","Archaemetzincin-2 OS=Pongo abelii OX=9601 GN=AMZ2 PE=2 SV=1 E(blastx)=6e-40",-0.121898072709122,0.866049165786226
"12370","isogroupOFAVBQ_DN210439_c1_g1",NA,0.232985466430865,0.734077931795502
"12371","isogroupOFAVBQ_DN210440_c3_g1",NA,-0.0651917661135048,NA
"12372","isogroupOFAVBQ_DN210440_c4_g6","Alpha-(1,3)-fucosyltransferase 10 OS=Rattus norvegicus OX=10116 GN=Fut10 PE=2 SV=1 E(blastx)=1e-122",-0.00663369734177402,0.993356961393257
"12373","isogroupOFAVBQ_DN210443_c0_g1","Neuropeptide FF receptor 2 OS=Mus musculus OX=10090 GN=Npffr2 PE=2 SV=2 E(blastx)=7e-34",-0.0535067672760778,0.902965699311179
"12374","isogroupOFAVBQ_DN210444_c0_g4",NA,0.0346965842239265,NA
"12375","isogroupOFAVBQ_DN210444_c0_g6","LHFPL tetraspan subfamily member 6 protein OS=Danio rerio OX=7955 GN=lhfpl6 PE=2 SV=1 E(blastx)=9e-46",0.205625300923745,0.676536550429237
"12376","isogroupOFAVBQ_DN210444_c0_g7","LHFPL tetraspan subfamily member 6 protein OS=Homo sapiens OX=9606 GN=LHFPL6 PE=2 SV=1 E(blastx)=1e-10",0.39052519754744,NA
"12377","isogroupOFAVBQ_DN210446_c1_g1","Deoxynucleotidyltransferase terminal-interacting protein 2 OS=Homo sapiens OX=9606 GN=DNTTIP2 PE=1 SV=2 E(blastx)=3e-39",-0.114289995758473,0.719809057664927
"12378","isogroupOFAVBQ_DN210446_c2_g2",NA,0.341603965858451,0.429439042992202
"12379","isogroupOFAVBQ_DN210447_c4_g1",NA,0.290061582572216,0.633869022520941
"12380","isogroupOFAVBQ_DN210447_c5_g2",NA,-0.500450578542227,0.746017372253648
"12381","isogroupOFAVBQ_DN210447_c5_g3","Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2 E(blastx)=1e-23",-0.695849660170062,0.456347816197801
"12382","isogroupOFAVBQ_DN210447_c5_g4","Glutathione S-transferase omega-2 OS=Mus musculus OX=10090 GN=Gsto2 PE=1 SV=1 E(blastx)=2e-14",-0.361790464232074,0.104242985043139
"12383","isogroupOFAVBQ_DN210448_c1_g1",NA,-0.391442859741578,0.661924842007487
"12384","isogroupOFAVBQ_DN210448_c2_g2","Zinc finger protein 383 OS=Homo sapiens OX=9606 GN=ZNF383 PE=1 SV=1 E(blastx)=6e-43",0.0191819286144493,0.972095225743915
"12385","isogroupOFAVBQ_DN210448_c2_g3",NA,-0.361348243814248,0.693958431402499
"12386","isogroupOFAVBQ_DN210448_c2_g5",NA,-0.00627722958733873,0.996405308066423
"12387","isogroupOFAVBQ_DN210448_c2_g6",NA,-0.0520757347407501,NA
"12388","isogroupOFAVBQ_DN210449_c1_g1","Histone-lysine N-methyltransferase EZH2 OS=Xenopus laevis OX=8355 GN=ezh2-b PE=2 SV=1 E(blastx)=9e-172",-0.207437185967566,0.247585543716956
"12389","isogroupOFAVBQ_DN210449_c1_g2","Histone-lysine N-methyltransferase E(z) OS=Drosophila melanogaster OX=7227 GN=E(z) PE=1 SV=2 E(blastx)=2e-09",0.49113693295586,0.335619587053036
"12390","isogroupOFAVBQ_DN210450_c11_g7",NA,-0.278705211762225,0.749723570461849
"12391","isogroupOFAVBQ_DN210455_c3_g1",NA,0.388376833293602,0.482689686171045
"12392","isogroupOFAVBQ_DN210457_c6_g3",NA,-0.0797796241411683,0.942553315225755
"12393","isogroupOFAVBQ_DN210457_c8_g1",NA,0.301841504990102,NA
"12394","isogroupOFAVBQ_DN210457_c8_g2",NA,0.569182046080369,NA
"12395","isogroupOFAVBQ_DN210461_c0_g1","Phospholipase A2 A2-actitoxin-Cgg2a OS=Condylactis gigantea OX=47073 PE=1 SV=1 E(blastx)=2e-13",1.27985951027016,0.235711341082249
"12396","isogroupOFAVBQ_DN210461_c0_g4",NA,0.859404731431174,NA
"12397","isogroupOFAVBQ_DN210464_c5_g2",NA,0.102977467269375,0.853642960045435
